"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"7950307"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.55772"	"-3.26e-01"	"UCP2"	"uncoupling protein 2"
"7991159"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.55774"	"-1.82e-01"	"LOC727751///GOLGA2P3Y///GOLGA2P7///GOLGA2P2Y///GOLGA2P10"	"golgin A2 pseudogene///golgin A2 pseudogene 3, Y-linked///golgin A2 pseudogene 7///golgin A2 pseudogene 2, Y-linked///golgin A2 pseudogene 10"
"8070876"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.55775"	"-1.37e-01"	"POFUT2"	"protein O-fucosyltransferase 2"
"8117176"	"7.99e-01"	"5.61e-01"	"5.92e-01"	"-6.55779"	"1.39e-01"	"LOC100505502///LOC646700///LOC392364"	"putative UPF0607 protein FLJ37424///UPF0607 protein ENSP00000381418-like pseudogene///nuclear pore associated protein 1 pseudogene"
"8168687"	"7.99e-01"	"5.61e-01"	"5.92e-01"	"-6.55779"	"1.63e-01"	""	""
"7939699"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.55783"	"-1.49e-01"	"ZNF408"	"zinc finger protein 408"
"7944603"	"7.99e-01"	"5.61e-01"	"5.92e-01"	"-6.55784"	"1.14e-01"	"GRIK4"	"glutamate ionotropic receptor kainate type subunit 4"
"7907260"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.55786"	"-1.31e-01"	"FMO6P"	"flavin containing monooxygenase 6 pseudogene"
"8172776"	"7.99e-01"	"5.61e-01"	"5.92e-01"	"-6.55789"	"1.64e-01"	""	""
"8087691"	"7.99e-01"	"5.61e-01"	"5.92e-01"	"-6.55791"	"1.63e-01"	"CACNA2D2"	"calcium voltage-gated channel auxiliary subunit alpha2delta 2"
"7992646"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.55792"	"-1.33e-01"	"ATP6V0C"	"ATPase H+ transporting V0 subunit c"
"8168781"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.55794"	"-1.47e-01"	"ARL13A"	"ADP ribosylation factor like GTPase 13A"
"7892670"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.55797"	"-2.69e-01"	""	""
"8080306"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.55798"	"-1.25e-01"	"PHF7"	"PHD finger protein 7"
"8070744"	"7.99e-01"	"5.61e-01"	"5.92e-01"	"-6.558"	"1.15e-01"	"C21orf2"	"chromosome 21 open reading frame 2"
"8060308"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.558"	"-1.50e-01"	"DEFB126"	"defensin beta 126"
"8035836"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.55802"	"-1.10e-01"	"ZNF99"	"zinc finger protein 99"
"7953128"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.55803"	"-2.01e-01"	""	""
"7893325"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.55806"	"-1.73e-01"	""	""
"7892557"	"7.99e-01"	"5.61e-01"	"-5.92e-01"	"-6.55806"	"-2.39e-01"	""	""
"8097827"	"8.00e-01"	"5.61e-01"	"-5.91e-01"	"-6.55828"	"-1.30e-01"	""	""
"8068161"	"8.00e-01"	"5.61e-01"	"5.91e-01"	"-6.5583"	"1.35e-01"	"KRTAP20-2"	"keratin associated protein 20-2"
"7907404"	"8.00e-01"	"5.61e-01"	"-5.91e-01"	"-6.55831"	"-1.47e-01"	"SUCO"	"SUN domain containing ossification factor"
"8144866"	"8.00e-01"	"5.61e-01"	"-5.91e-01"	"-6.55838"	"-1.32e-01"	"NAT2"	"N-acetyltransferase 2"
"7899005"	"8.00e-01"	"5.61e-01"	"-5.91e-01"	"-6.55839"	"-1.48e-01"	"TMEM50A"	"transmembrane protein 50A"
"7948864"	"8.00e-01"	"5.61e-01"	"-5.91e-01"	"-6.55847"	"-2.22e-01"	"STX5"	"syntaxin 5"
"7935025"	"8.00e-01"	"5.61e-01"	"-5.91e-01"	"-6.55847"	"-1.12e-01"	""	""
"8093386"	"8.00e-01"	"5.61e-01"	"5.91e-01"	"-6.55856"	"1.39e-01"	"MYL5"	"myosin light chain 5"
"7997829"	"8.00e-01"	"5.61e-01"	"5.91e-01"	"-6.55857"	"1.29e-01"	"LOC100289580"	"uncharacterized LOC100289580"
"8078012"	"8.00e-01"	"5.62e-01"	"5.91e-01"	"-6.55868"	"1.61e-01"	""	""
"8063547"	"8.00e-01"	"5.62e-01"	"-5.91e-01"	"-6.55873"	"-1.34e-01"	""	""
"8150197"	"8.00e-01"	"5.62e-01"	"5.90e-01"	"-6.55879"	"1.16e-01"	"DUSP26"	"dual specificity phosphatase 26 (putative)"
"8151099"	"8.00e-01"	"5.62e-01"	"-5.90e-01"	"-6.55898"	"-1.77e-01"	""	""
"8082305"	"8.00e-01"	"5.62e-01"	"-5.90e-01"	"-6.55903"	"-1.48e-01"	"CHCHD6"	"coiled-coil-helix-coiled-coil-helix domain containing 6"
"7986605"	"8.00e-01"	"5.62e-01"	"-5.90e-01"	"-6.55907"	"-2.51e-01"	"POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH"	"POTE ankyrin domain family member B3///POTE ankyrin domain family member B-like///POTE ankyrin domain family member B///POTE ankyrin domain family member D-like///POTE ankyrin domain family member B2///POTE ankyrin domain family member F///POTE ankyrin domain family member J///POTE ankyrin domain family member M///POTE ankyrin domain family member E///POTE ankyrin domain family member K, pseudogene///POTE ankyrin domain family member G///POTE ankyrin domain family member C///POTE ankyrin domain family member D///POTE ankyrin domain family member H"
"7957629"	"8.01e-01"	"5.62e-01"	"-5.90e-01"	"-6.5592"	"-1.17e-01"	""	""
"8111913"	"8.01e-01"	"5.62e-01"	"-5.90e-01"	"-6.55925"	"-1.75e-01"	""	""
"8033097"	"8.01e-01"	"5.62e-01"	"-5.90e-01"	"-6.55931"	"-1.29e-01"	"RFX2"	"regulatory factor X2"
"8064751"	"8.01e-01"	"5.62e-01"	"5.89e-01"	"-6.55938"	"1.23e-01"	"SPEF1"	"sperm flagellar 1"
"7894878"	"8.01e-01"	"5.62e-01"	"-5.89e-01"	"-6.55938"	"-2.51e-01"	""	""
"7895983"	"8.01e-01"	"5.62e-01"	"5.89e-01"	"-6.55948"	"2.71e-01"	""	""
"8101118"	"8.01e-01"	"5.62e-01"	"-5.89e-01"	"-6.55948"	"-4.75e-01"	"CXCL9"	"C-X-C motif chemokine ligand 9"
"8006019"	"8.01e-01"	"5.62e-01"	"5.89e-01"	"-6.55948"	"1.23e-01"	"CRYBA1"	"crystallin beta A1"
"8092834"	"8.01e-01"	"5.62e-01"	"5.89e-01"	"-6.55953"	"1.66e-01"	""	""
"8052826"	"8.01e-01"	"5.63e-01"	"5.89e-01"	"-6.55955"	"1.08e-01"	"SNORA36C"	"small nucleolar RNA, H/ACA box 36C"
"8053057"	"8.01e-01"	"5.63e-01"	"5.89e-01"	"-6.55965"	"5.09e-01"	""	""
"8104012"	"8.01e-01"	"5.63e-01"	"5.89e-01"	"-6.55965"	"2.47e-01"	""	""
"7924233"	"8.01e-01"	"5.63e-01"	"5.89e-01"	"-6.55966"	"1.21e-01"	"USH2A"	"usherin"
"7994692"	"8.01e-01"	"5.63e-01"	"5.89e-01"	"-6.55967"	"1.19e-01"	"TAOK2"	"TAO kinase 2"
"7929732"	"8.01e-01"	"5.63e-01"	"5.89e-01"	"-6.55968"	"2.41e-01"	"CNNM1"	"cyclin and CBS domain divalent metal cation transport mediator 1"
"8113214"	"8.01e-01"	"5.63e-01"	"-5.89e-01"	"-6.55969"	"-3.64e-01"	"GLRX"	"glutaredoxin"
"8053004"	"8.01e-01"	"5.63e-01"	"-5.89e-01"	"-6.55974"	"-1.08e-01"	"PRADC1"	"protease associated domain containing 1"
"8132531"	"8.01e-01"	"5.63e-01"	"5.89e-01"	"-6.55978"	"2.37e-01"	"SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1"	"speedy/RINGO cell cycle regulator family member E16///speedy/RINGO cell cycle regulator family member E2B///speedy/RINGO cell cycle regulator family member E6///speedy/RINGO cell cycle regulator family member E8, pseudogene///speedy/RINGO cell cycle regulator family member E2///speedy/RINGO cell cycle regulator family member E3///speedy/RINGO cell cycle regulator family member E7, pseudogene///speedy/RINGO cell cycle regulator family member E1"
"8133898"	"8.01e-01"	"5.63e-01"	"-5.89e-01"	"-6.55981"	"-1.25e-01"	""	""
"8096938"	"8.01e-01"	"5.63e-01"	"-5.89e-01"	"-6.55983"	"-1.53e-01"	"LARP7///ZGRF1///LARP7"	"La ribonucleoprotein domain family member 7///zinc finger GRF-type containing 1///La ribonucleoprotein domain family member 7"
"7896227"	"8.01e-01"	"5.63e-01"	"5.89e-01"	"-6.55985"	"1.71e-01"	""	""
"8121945"	"8.01e-01"	"5.63e-01"	"-5.89e-01"	"-6.55985"	"-1.02e-01"	""	""
"8151421"	"8.01e-01"	"5.63e-01"	"-5.89e-01"	"-6.55995"	"-1.19e-01"	""	""
"7934527"	"8.01e-01"	"5.63e-01"	"5.89e-01"	"-6.55997"	"1.53e-01"	"DUPD1"	"dual specificity phosphatase and pro isomerase domain containing 1"
"7892922"	"8.01e-01"	"5.63e-01"	"-5.88e-01"	"-6.55999"	"-2.19e-01"	""	""
"8060895"	"8.01e-01"	"5.63e-01"	"5.88e-01"	"-6.56001"	"1.89e-01"	"RNU105B"	"RNA, U105B small nucleolar"
"8166498"	"8.01e-01"	"5.63e-01"	"-5.88e-01"	"-6.56009"	"-9.93e-02"	""	""
"8003125"	"8.01e-01"	"5.63e-01"	"-5.88e-01"	"-6.56018"	"-1.53e-01"	"TAF1C"	"TATA-box binding protein associated factor, RNA polymerase I subunit C"
"8079224"	"8.01e-01"	"5.63e-01"	"5.88e-01"	"-6.56019"	"1.93e-01"	"ZNF502"	"zinc finger protein 502"
"7895129"	"8.01e-01"	"5.63e-01"	"-5.88e-01"	"-6.5602"	"-2.75e-01"	""	""
"7960832"	"8.01e-01"	"5.63e-01"	"5.88e-01"	"-6.56023"	"8.93e-02"	"CLEC4C"	"C-type lectin domain family 4 member C"
"8049657"	"8.01e-01"	"5.63e-01"	"5.88e-01"	"-6.56028"	"1.29e-01"	"ASB1"	"ankyrin repeat and SOCS box containing 1"
"8035477"	"8.01e-01"	"5.63e-01"	"5.88e-01"	"-6.56029"	"1.16e-01"	"ELL"	"elongation factor for RNA polymerase II"
"7969390"	"8.01e-01"	"5.63e-01"	"-5.88e-01"	"-6.56035"	"-2.00e-01"	"PIBF1"	"progesterone immunomodulatory binding factor 1"
"7901287"	"8.01e-01"	"5.63e-01"	"5.88e-01"	"-6.56038"	"2.42e-01"	"CYP4Z1"	"cytochrome P450 family 4 subfamily Z member 1"
"8146637"	"8.01e-01"	"5.63e-01"	"-5.88e-01"	"-6.5604"	"-1.93e-01"	"YTHDF3"	"YTH N6-methyladenosine RNA binding protein 3"
"7896649"	"8.01e-01"	"5.63e-01"	"-5.88e-01"	"-6.56042"	"-1.31e-01"	""	""
"8140967"	"8.01e-01"	"5.63e-01"	"-5.88e-01"	"-6.56045"	"-5.10e-01"	"SAMD9"	"sterile alpha motif domain containing 9"
"8160472"	"8.01e-01"	"5.64e-01"	"5.88e-01"	"-6.56047"	"1.01e-01"	"TUSC1"	"tumor suppressor candidate 1"
"7982593"	"8.01e-01"	"5.64e-01"	"5.88e-01"	"-6.56054"	"9.07e-02"	"C15orf54"	"chromosome 15 open reading frame 54"
"8115481"	"8.01e-01"	"5.64e-01"	"5.88e-01"	"-6.56054"	"1.42e-01"	"FAM71B"	"family with sequence similarity 71 member B"
"8012837"	"8.01e-01"	"5.64e-01"	"5.88e-01"	"-6.56055"	"2.29e-01"	"PIRT"	"phosphoinositide interacting regulator of transient receptor potential channels"
"8161863"	"8.01e-01"	"5.64e-01"	"-5.87e-01"	"-6.56063"	"-1.30e-01"	""	""
"7905677"	"8.01e-01"	"5.64e-01"	"-5.87e-01"	"-6.56066"	"-1.66e-01"	"CREB3L4"	"cAMP responsive element binding protein 3 like 4"
"8038809"	"8.01e-01"	"5.64e-01"	"5.87e-01"	"-6.56068"	"3.19e-01"	"NKG7"	"natural killer cell granule protein 7"
"8079999"	"8.01e-01"	"5.64e-01"	"-5.87e-01"	"-6.5607"	"-1.50e-01"	""	""
"7958844"	"8.01e-01"	"5.64e-01"	"-5.87e-01"	"-6.56072"	"-1.20e-01"	""	""
"8126931"	"8.01e-01"	"5.64e-01"	"-5.87e-01"	"-6.56074"	"-9.73e-02"	"DEFB133"	"defensin beta 133"
"8065069"	"8.01e-01"	"5.64e-01"	"-5.87e-01"	"-6.5608"	"-1.86e-01"	""	""
"7896226"	"8.02e-01"	"5.64e-01"	"5.87e-01"	"-6.56089"	"3.03e-01"	""	""
"8119712"	"8.02e-01"	"5.64e-01"	"5.87e-01"	"-6.56091"	"1.47e-01"	"SRF"	"serum response factor"
"7895015"	"8.02e-01"	"5.64e-01"	"5.87e-01"	"-6.56095"	"2.43e-01"	""	""
"8065652"	"8.02e-01"	"5.64e-01"	"5.87e-01"	"-6.56097"	"1.45e-01"	"SUN5"	"Sad1 and UNC84 domain containing 5"
"8180329"	"8.02e-01"	"5.64e-01"	"-5.87e-01"	"-6.56105"	"-1.31e-01"	"UBE2D3"	"ubiquitin conjugating enzyme E2 D3"
"7919146"	"8.02e-01"	"5.64e-01"	"5.87e-01"	"-6.56106"	"1.53e-01"	"LOC102725104///ANKRD20A12P///ANKRD20A8P"	"putative ankyrin repeat domain-containing protein 20A12 pseudogene///ankyrin repeat domain 20 family member A12, pseudogene///ankyrin repeat domain 20 family member A8, pseudogene"
"7987010"	"8.02e-01"	"5.64e-01"	"5.87e-01"	"-6.56106"	"1.19e-01"	"SYT2"	"synaptotagmin 2"
"8154846"	"8.02e-01"	"5.64e-01"	"-5.87e-01"	"-6.56112"	"-1.73e-01"	""	""
"7893754"	"8.02e-01"	"5.64e-01"	"-5.87e-01"	"-6.56115"	"-3.25e-01"	""	""
"7981726"	"8.02e-01"	"5.64e-01"	"5.86e-01"	"-6.56121"	"2.69e-01"	""	""
"8065011"	"8.02e-01"	"5.64e-01"	"-5.86e-01"	"-6.56127"	"-1.73e-01"	"LIN28A"	"lin-28 homolog A"
"7963865"	"8.02e-01"	"5.64e-01"	"-5.86e-01"	"-6.56127"	"-1.06e-01"	"OR6C6"	"olfactory receptor family 6 subfamily C member 6"
"8171579"	"8.02e-01"	"5.64e-01"	"-5.86e-01"	"-6.56129"	"-1.19e-01"	"RS1"	"retinoschisin 1"
"7896526"	"8.02e-01"	"5.64e-01"	"5.86e-01"	"-6.56132"	"3.45e-01"	""	""
"7919606"	"8.02e-01"	"5.64e-01"	"-5.86e-01"	"-6.56132"	"-1.56e-01"	"HIST2H2BF///HIST2H2BA///HIST2H2BE"	"histone cluster 2, H2bf///histone cluster 2, H2ba (pseudogene)///histone cluster 2, H2be"
"8129313"	"8.02e-01"	"5.64e-01"	"-5.86e-01"	"-6.56134"	"-9.00e-02"	""	""
"7895756"	"8.02e-01"	"5.65e-01"	"-5.86e-01"	"-6.56144"	"-2.51e-01"	""	""
"8180211"	"8.02e-01"	"5.65e-01"	"-5.86e-01"	"-6.56144"	"-1.13e-01"	""	""
"8135214"	"8.02e-01"	"5.65e-01"	"-5.86e-01"	"-6.56156"	"-9.60e-02"	""	""
"7899909"	"8.02e-01"	"5.65e-01"	"-5.86e-01"	"-6.56159"	"-3.04e-01"	""	""
"8143417"	"8.02e-01"	"5.65e-01"	"5.86e-01"	"-6.56159"	"1.65e-01"	"KIAA1549///BRAF///BRAF"	"KIAA1549///B-Raf proto-oncogene, serine/threonine kinase///B-Raf proto-oncogene, serine/threonine kinase"
"7895094"	"8.02e-01"	"5.65e-01"	"-5.86e-01"	"-6.56164"	"-3.00e-01"	""	""
"8033352"	"8.02e-01"	"5.65e-01"	"5.86e-01"	"-6.56167"	"1.93e-01"	"MBD3L3///MBD3L4///MBD3L5///MBD3L2"	"methyl-CpG binding domain protein 3 like 3///methyl-CpG binding domain protein 3 like 4///methyl-CpG binding domain protein 3 like 5///methyl-CpG binding domain protein 3 like 2"
"8107098"	"8.02e-01"	"5.65e-01"	"-5.86e-01"	"-6.56167"	"-2.09e-01"	""	""
"8091039"	"8.02e-01"	"5.65e-01"	"-5.86e-01"	"-6.56173"	"-1.28e-01"	"PRR23B"	"proline rich 23B"
"8091515"	"8.02e-01"	"5.65e-01"	"-5.86e-01"	"-6.56176"	"-5.38e-01"	"GPR87"	"G protein-coupled receptor 87"
"7894154"	"8.02e-01"	"5.65e-01"	"-5.85e-01"	"-6.56178"	"-2.85e-01"	""	""
"8005501"	"8.02e-01"	"5.65e-01"	"5.85e-01"	"-6.56188"	"1.24e-01"	"TVP23C-CDRT4///TVP23C///TVP23B"	"TVP23C-CDRT4 readthrough///trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)///trans-golgi network vesicle protein 23 homolog B (S. cerevisiae)"
"8068254"	"8.02e-01"	"5.65e-01"	"5.85e-01"	"-6.56189"	"1.38e-01"	"IL10RB///IL10RB"	"interleukin 10 receptor subunit beta///interleukin 10 receptor subunit beta"
"8144719"	"8.02e-01"	"5.65e-01"	"-5.85e-01"	"-6.56194"	"-1.79e-01"	""	""
"7894022"	"8.02e-01"	"5.65e-01"	"-5.85e-01"	"-6.56203"	"-2.46e-01"	""	""
"8110265"	"8.02e-01"	"5.65e-01"	"-5.85e-01"	"-6.56204"	"-1.83e-01"	"FGFR4"	"fibroblast growth factor receptor 4"
"8137208"	"8.02e-01"	"5.65e-01"	"-5.85e-01"	"-6.56206"	"-1.46e-01"	"ATP6V0E2"	"ATPase H+ transporting V0 subunit e2"
"8027860"	"8.02e-01"	"5.65e-01"	"5.85e-01"	"-6.56207"	"2.57e-01"	"FFAR3"	"free fatty acid receptor 3"
"7896457"	"8.02e-01"	"5.65e-01"	"-5.85e-01"	"-6.56212"	"-1.27e-01"	""	""
"8113733"	"8.02e-01"	"5.65e-01"	"-5.85e-01"	"-6.56213"	"-1.51e-01"	"CEP120"	"centrosomal protein 120"
"7975068"	"8.02e-01"	"5.65e-01"	"-5.85e-01"	"-6.56213"	"-1.40e-01"	"ZBTB1"	"zinc finger and BTB domain containing 1"
"7983490"	"8.02e-01"	"5.65e-01"	"5.85e-01"	"-6.56217"	"1.41e-01"	"HMGN2P46"	"high mobility group nucleosomal binding domain 2 pseudogene 46"
"8062427"	"8.02e-01"	"5.65e-01"	"5.85e-01"	"-6.56219"	"1.19e-01"	"VSTM2L"	"V-set and transmembrane domain containing 2 like"
"8173135"	"8.02e-01"	"5.65e-01"	"5.85e-01"	"-6.56222"	"2.07e-01"	"ALAS2"	"5'-aminolevulinate synthase 2"
"8136975"	"8.02e-01"	"5.65e-01"	"5.85e-01"	"-6.56224"	"1.41e-01"	"OR2A14"	"olfactory receptor family 2 subfamily A member 14"
"7939910"	"8.02e-01"	"5.65e-01"	"5.85e-01"	"-6.56227"	"1.81e-01"	"OR4C46"	"olfactory receptor family 4 subfamily C member 46"
"8121159"	"8.02e-01"	"5.66e-01"	"5.85e-01"	"-6.56232"	"1.17e-01"	""	""
"8127396"	"8.02e-01"	"5.66e-01"	"-5.85e-01"	"-6.56232"	"-2.32e-01"	"EYS"	"eyes shut homolog (Drosophila)"
"8164766"	"8.02e-01"	"5.66e-01"	"5.84e-01"	"-6.56239"	"1.50e-01"	"AK8"	"adenylate kinase 8"
"8025877"	"8.02e-01"	"5.66e-01"	"5.84e-01"	"-6.56243"	"1.48e-01"	"PLPPR2"	"phospholipid phosphatase related 2"
"7972215"	"8.02e-01"	"5.66e-01"	"-5.84e-01"	"-6.56249"	"-1.79e-01"	""	""
"7973221"	"8.02e-01"	"5.66e-01"	"5.84e-01"	"-6.56252"	"1.97e-01"	"TRAJ17///TRAV12-2"	"T cell receptor alpha joining 17///T cell receptor alpha variable 12-2"
"7995926"	"8.03e-01"	"5.66e-01"	"-5.84e-01"	"-6.56257"	"-2.40e-01"	"NLRC5"	"NLR family CARD domain containing 5"
"7973754"	"8.03e-01"	"5.66e-01"	"-5.84e-01"	"-6.56261"	"-1.28e-01"	""	""
"8083594"	"8.03e-01"	"5.66e-01"	"-5.84e-01"	"-6.56263"	"-2.64e-01"	"PTX3"	"pentraxin 3"
"8097773"	"8.03e-01"	"5.66e-01"	"5.84e-01"	"-6.56265"	"2.13e-01"	"MAB21L2"	"mab-21 like 2"
"8157253"	"8.03e-01"	"5.66e-01"	"5.84e-01"	"-6.5627"	"1.69e-01"	"SNX30"	"sorting nexin family member 30"
"8172156"	"8.03e-01"	"5.66e-01"	"5.84e-01"	"-6.56274"	"1.53e-01"	""	""
"8098752"	"8.03e-01"	"5.66e-01"	"-5.84e-01"	"-6.56279"	"-1.90e-01"	"ABCA11P"	"ATP binding cassette subfamily A member 11, pseudogene"
"7895915"	"8.03e-01"	"5.66e-01"	"5.84e-01"	"-6.56284"	"1.59e-01"	""	""
"7894893"	"8.03e-01"	"5.66e-01"	"-5.84e-01"	"-6.56286"	"-2.42e-01"	""	""
"7966600"	"8.03e-01"	"5.66e-01"	"-5.84e-01"	"-6.56291"	"-2.39e-01"	"SLC8B1"	"solute carrier family 8 member B1"
"8030899"	"8.03e-01"	"5.66e-01"	"-5.84e-01"	"-6.56295"	"-1.61e-01"	"ZNF766"	"zinc finger protein 766"
"8068520"	"8.03e-01"	"5.66e-01"	"-5.83e-01"	"-6.56303"	"-1.01e-01"	""	""
"8051024"	"8.03e-01"	"5.66e-01"	"-5.83e-01"	"-6.56305"	"-1.03e-01"	"PRR30"	"proline rich 30"
"8160319"	"8.03e-01"	"5.66e-01"	"5.83e-01"	"-6.56309"	"1.87e-01"	""	""
"8122125"	"8.03e-01"	"5.67e-01"	"-5.83e-01"	"-6.56321"	"-1.13e-01"	""	""
"8087780"	"8.03e-01"	"5.67e-01"	"5.83e-01"	"-6.56322"	"1.55e-01"	""	""
"8171653"	"8.03e-01"	"5.67e-01"	"-5.83e-01"	"-6.56323"	"-1.76e-01"	"MAP3K15"	"mitogen-activated protein kinase kinase kinase 15"
"7896680"	"8.03e-01"	"5.67e-01"	"-5.83e-01"	"-6.56324"	"-2.70e-01"	""	""
"8095376"	"8.03e-01"	"5.67e-01"	"-5.83e-01"	"-6.56329"	"-2.81e-01"	"MT2A"	"metallothionein 2A"
"7896541"	"8.03e-01"	"5.67e-01"	"5.83e-01"	"-6.5633"	"1.20e-01"	""	""
"7938685"	"8.03e-01"	"5.67e-01"	"-5.83e-01"	"-6.5633"	"-1.38e-01"	""	""
"8165298"	"8.03e-01"	"5.67e-01"	"-5.83e-01"	"-6.56337"	"-1.73e-01"	"LCN15"	"lipocalin 15"
"8025945"	"8.03e-01"	"5.67e-01"	"5.83e-01"	"-6.5634"	"1.47e-01"	"ZNF441"	"zinc finger protein 441"
"8175442"	"8.03e-01"	"5.67e-01"	"5.83e-01"	"-6.56343"	"1.70e-01"	"LINC00889"	"long intergenic non-protein coding RNA 889"
"7898663"	"8.03e-01"	"5.67e-01"	"5.83e-01"	"-6.56344"	"2.09e-01"	"PINK1"	"PTEN induced putative kinase 1"
"8142993"	"8.03e-01"	"5.67e-01"	"-5.83e-01"	"-6.5635"	"-1.48e-01"	""	""
"7984215"	"8.03e-01"	"5.67e-01"	"-5.83e-01"	"-6.56351"	"-1.36e-01"	""	""
"7912254"	"8.03e-01"	"5.67e-01"	"-5.82e-01"	"-6.56357"	"-1.44e-01"	"PIK3CD-AS1"	"PIK3CD antisense RNA 1"
"8004534"	"8.03e-01"	"5.67e-01"	"5.82e-01"	"-6.56359"	"1.13e-01"	"SHBG"	"sex hormone binding globulin"
"7985569"	"8.03e-01"	"5.67e-01"	"5.82e-01"	"-6.56363"	"4.61e-01"	""	""
"7902787"	"8.03e-01"	"5.67e-01"	"5.82e-01"	"-6.56366"	"1.50e-01"	""	""
"8000692"	"8.03e-01"	"5.67e-01"	"-5.82e-01"	"-6.56372"	"-1.25e-01"	"BOLA2-SMG1P6///SMG1P3///BOLA2B///SMG1P1///SMG1P5///BOLA2///SMG1P2///SMG1"	"BOLA2-SMG1P6 readthrough///SMG1P3, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 3///bolA family member 2B///SMG1P1, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 1///SMG1P5, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 5///bolA family member 2///SMG1P2, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 2///SMG1, nonsense mediated mRNA decay associated PI3K related kinase"
"7969288"	"8.03e-01"	"5.67e-01"	"5.82e-01"	"-6.56382"	"6.84e-01"	"OLFM4"	"olfactomedin 4"
"7940431"	"8.03e-01"	"5.67e-01"	"5.82e-01"	"-6.56385"	"2.36e-01"	"PGA4///PGA3///PGA5"	"pepsinogen 4, group I (pepsinogen A)///pepsinogen 3, group I (pepsinogen A)///pepsinogen 5, group I (pepsinogen A)"
"7985442"	"8.03e-01"	"5.67e-01"	"5.82e-01"	"-6.56391"	"4.43e-01"	""	""
"7990914"	"8.03e-01"	"5.67e-01"	"5.82e-01"	"-6.56391"	"4.43e-01"	""	""
"7990963"	"8.03e-01"	"5.67e-01"	"5.82e-01"	"-6.56391"	"4.43e-01"	""	""
"8065136"	"8.03e-01"	"5.67e-01"	"5.82e-01"	"-6.56396"	"1.43e-01"	"RRBP1"	"ribosome binding protein 1"
"8087530"	"8.04e-01"	"5.67e-01"	"5.82e-01"	"-6.56405"	"1.71e-01"	"CAMKV"	"CaM kinase like vesicle associated"
"8119088"	"8.04e-01"	"5.68e-01"	"-5.82e-01"	"-6.5641"	"-2.20e-01"	"CDKN1A"	"cyclin dependent kinase inhibitor 1A"
"8069026"	"8.04e-01"	"5.68e-01"	"-5.82e-01"	"-6.56412"	"-1.77e-01"	"C21orf33"	"chromosome 21 open reading frame 33"
"7915078"	"8.04e-01"	"5.68e-01"	"5.82e-01"	"-6.56415"	"1.08e-01"	"EPHA10"	"EPH receptor A10"
"8126145"	"8.04e-01"	"5.68e-01"	"5.81e-01"	"-6.5642"	"1.35e-01"	""	""
"7894900"	"8.04e-01"	"5.68e-01"	"-5.81e-01"	"-6.56423"	"-2.21e-01"	""	""
"8177867"	"8.04e-01"	"5.68e-01"	"-5.81e-01"	"-6.56427"	"-3.75e-01"	"DDR1"	"discoidin domain receptor tyrosine kinase 1"
"8059026"	"8.04e-01"	"5.68e-01"	"5.81e-01"	"-6.56449"	"1.13e-01"	"MIR375"	"microRNA 375"
"8021043"	"8.04e-01"	"5.68e-01"	"-5.81e-01"	"-6.56454"	"-1.13e-01"	""	""
"7997861"	"8.04e-01"	"5.68e-01"	"-5.81e-01"	"-6.56465"	"-1.59e-01"	""	""
"8047069"	"8.04e-01"	"5.68e-01"	"5.81e-01"	"-6.56465"	"3.81e-01"	"INPP1"	"inositol polyphosphate-1-phosphatase"
"7951259"	"8.04e-01"	"5.68e-01"	"-5.81e-01"	"-6.56466"	"-3.05e-01"	"MMP10"	"matrix metallopeptidase 10"
"8123644"	"8.04e-01"	"5.68e-01"	"5.81e-01"	"-6.56469"	"9.93e-02"	"TUBB2A"	"tubulin beta 2A class IIa"
"7894713"	"8.04e-01"	"5.68e-01"	"-5.81e-01"	"-6.56469"	"-2.94e-01"	""	""
"7892981"	"8.04e-01"	"5.68e-01"	"-5.81e-01"	"-6.56471"	"-2.15e-01"	""	""
